iter	Passed	Remaining
884	5145	668
885	5150	662
886	5157	657
887	5171	652
888	5176	646
889	5182	640
890	5188	634
891	5193	628
892	5199	622
893	5205	617
894	5211	611
895	5216	605
896	5221	599
897	5227	593
898	5232	587
899	5237	581
900	5243	576
901	5249	570
902	5254	564
903	5259	558
904	5265	552
905	5270	546
906	5275	540
907	5281	535
908	5287	529
909	5292	523
910	5298	517
911	5304	511
912	5309	505
913	5315	500
914	5320	494
915	5325	488
916	5331	482
917	5336	476
918	5341	470
919	5347	464
920	5352	459
921	5358	453
922	5364	447
923	5370	441
924	5376	435
925	5382	430
926	5388	424
927	5394	418
928	5399	412
929	5405	406
930	5410	401
931	5416	395
932	5420	389
933	5425	383
934	5431	377
935	5436	371
936	5443	365
937	5448	360
938	5454	354
939	5460	348
940	5465	342
941	5471	336
942	5477	331
943	5482	325
944	5488	319
945	5494	313
946	5499	307
947	5505	301
948	5511	296
949	5516	290
950	5526	284
951	5533	278
952	5538	273
953	5543	267
954	5548	261
955	5554	255
956	5559	249
957	5564	243
958	5574	238
959	5579	232
960	5585	226
961	5591	220
962	5596	215
963	5602	209
964	5608	203
965	5613	197
966	5619	191
967	5624	185
968	5629	180
969	5635	174
970	5641	168
971	5647	162
972	5653	156
973	5658	151
974	5665	145
975	5670	139
976	5675	133
977	5682	127
978	5688	122
979	5694	116
980	5699	110
981	5705	104
982	5711	98
983	5716	92
984	5722	87
985	5727	81
986	5732	75
987	5739	69
988	5743	63
989	5748	58
990	5753	52
991	5758	46
992	5765	40
993	5770	34
994	5776	29
995	5781	23
996	5788	17
997	5793	11
998	5799	5
999	5804	0
